Gender,Age,Height,Weight,family_history,FAVC,FCVC,NCP,SMOKE,CH2O,SCC,FAF,TUE,CAEC_Frequently,CAEC_Sometimes,CAEC_no,CALC_Frequently,CALC_Sometimes,MTRANS_Bike,MTRANS_Motorbike,MTRANS_Public_Transportation,MTRANS_Walking
-0.9799757256725745,-0.6711302186272804,-1.820560358353453,-1.7679112083794795,-2.1635274585338147,0.37293229719818516,0.5219583153002813,0.09001498779481328,-0.14901411590225838,-0.9180348846888845,-0.2188165687004382,-1.0125426329866678,-0.5481852539852187,-0.36638721618462267,0.4296053780320642,-0.12015693891575659,-0.19519898528660615,0.7082988698909973,-0.047457899787624956,-0.06719131406833959,0.5741787830461853,-0.1567121905522667
-0.9799757256725745,0.415648928487754,-0.5503541225189197,0.9623788038038794,0.46220813886858764,0.37293229719818516,1.0808279988136653,0.41168182048111845,-0.14901411590225838,1.4762814002650222,-0.2188165687004382,-1.1836719857195457,-0.9215568207867975,-0.36638721618462267,0.4296053780320642,-0.12015693891575659,-0.19519898528660615,0.7082988698909973,-0.047457899787624956,-0.06719131406833959,0.5741787830461853,-0.1567121905522667
1.0204334391177725,-1.0333899343322919,-0.009941735176657553,-0.25509175362176745,-2.1635274585338147,-2.68145185470106,1.0808279988136653,-1.6943169133656668,-0.14901411590225838,-1.64748384225867,-0.2188165687004382,-0.00042575415228714094,-1.0812988696654595,-0.36638721618462267,0.4296053780320642,-0.12015693891575659,-0.19519898528660615,-1.41183339760784,-0.047457899787624956,-0.06719131406833959,0.5741787830461853,-0.1567121905522667
-0.9799757256725745,-0.4900003607747747,0.6134752386752621,-0.317271583174114,0.46220813886858764,0.37293229719818516,1.0808279988136653,-1.6943169133656668,-0.14901411590225838,0.010497887003824227,-0.2188165687004382,2.3327370291314433,-1.0812988696654595,-0.36638721618462267,0.4296053780320642,-0.12015693891575659,-0.19519898528660615,0.7082988698909973,-0.047457899787624956,-0.06719131406833959,0.5741787830461853,-0.1567121905522667
-0.9799757256725745,0.23451907063524824,-0.3426725212993353,0.6892615585222068,0.46220813886858764,0.37293229719818516,1.0808279988136653,0.41168182048111845,-0.14901411590225838,-0.9643141286977883,-0.2188165687004382,-1.0133377744542809,0.16433216644492216,-0.36638721618462267,0.4296053780320642,-0.12015693891575659,-0.19519898528660615,0.7082988698909973,-0.047457899787624956,-0.06719131406833959,0.5741787830461853,-0.1567121905522667
1.0204334391177725,-0.12774064506976324,0.21706081578518394,-0.10300639882250832,0.46220813886858764,0.37293229719818516,-0.03513053220158335,-0.02231404067099059,-0.14901411590225838,-0.016611772251346822,-0.2188165687004382,-0.15576113618620532,-0.9335024084794094,-0.36638721618462267,0.4296053780320642,-0.12015693891575659,-0.19519898528660615,0.7082988698909973,-0.047457899787624956,-0.06719131406833959,0.5741787830461853,-0.1567121905522667
1.0204334391177725,-0.4900003607747747,0.9470673329592622,0.6986094323628484,0.46220813886858764,0.37293229719818516,-0.8036545530583893,0.41168182048111845,-0.14901411590225838,-1.64748384225867,-0.2188165687004382,-1.1836719857195457,-1.0812988696654595,-0.36638721618462267,-2.327717601164117,-0.12015693891575659,-0.19519898528660615,0.7082988698909973,-0.047457899787624956,-0.06719131406833959,0.5741787830461853,-0.1567121905522667
-0.9799757256725745,-0.6711302186272804,-1.6361553443577523,-0.732961586145561,0.46220813886858764,-2.68145185470106,-0.23142011928712833,0.41168182048111845,-0.14901411590225838,-1.3770487844169352,-0.2188165687004382,1.0957110730932214,0.7710396665349369,-0.36638721618462267,0.4296053780320642,-0.12015693891575659,-0.19519898528660615,-1.41183339760784,-0.047457899787624956,-0.06719131406833959,0.5741787830461853,-0.1567121905522667
-0.9799757256725745,-0.4900003607747747,0.4096216737282205,2.4296751254068454,0.46220813886858764,0.37293229719818516,1.0808279988136653,0.41168182048111845,-0.14901411590225838,0.5409061379756472,-0.2188165687004382,0.6890222438261653,0.04469268937564496,-0.36638721618462267,0.4296053780320642,-0.12015693891575659,-0.19519898528660615,0.7082988698909973,-0.047457899787624956,-0.06719131406833959,0.5741787830461853,-0.1567121905522667
1.0204334391177725,2.317512435939064,0.6901210315988576,1.2148763427797111,0.46220813886858764,0.37293229719818516,-0.4684126450105581,0.37729896325160667,-0.14901411590225838,-0.41212994569383177,-0.2188165687004382,-0.4068140388765252,-1.0812988696654595,-0.36638721618462267,0.4296053780320642,-0.12015693891575659,-0.19519898528660615,0.7082988698909973,-0.047457899787624956,-0.06719131406833959,-1.74161781927,-0.1567121905522667
1.0204334391177725,1.140168359897777,0.4976877748649048,-0.12866313516419897,0.46220813886858764,0.37293229719818516,-0.7816890244337688,0.8734529489529861,-0.14901411590225838,-0.2470778645457504,-0.2188165687004382,-0.13062661973525364,-0.4263276886999635,-0.36638721618462267,0.4296053780320642,-0.12015693891575659,-0.19519898528660615,-1.41183339760784,-0.047457899787624956,-0.06719131406833959,-1.74161781927,-0.1567121905522667
-0.9799757256725745,0.23451907063524824,-0.1792047390276291,0.6830592200812269,0.46220813886858764,0.37293229719818516,1.0808279988136653,0.41168182048111845,-0.14901411590225838,-1.1576563520922756,-0.2188165687004382,-0.8499220039049901,0.45590738838703687,-0.36638721618462267,0.4296053780320642,-0.12015693891575659,-0.19519898528660615,0.7082988698909973,-0.047457899787624956,-0.06719131406833959,0.5741787830461853,-0.1567121905522667
1.0204334391177725,2.317512435939064,0.5217299693432979,1.1108745036351872,0.46220813886858764,0.37293229719818516,-0.8036545530583893,-0.41942935890077304,-0.14901411590225838,-1.4109826964697507,-0.2188165687004382,-0.5752171922918721,-1.0812988696654595,-0.36638721618462267,0.4296053780320642,-0.12015693891575659,-0.19519898528660615,-1.41183339760784,-0.047457899787624956,-0.06719131406833959,-1.74161781927,-0.1567121905522667
-0.9799757256725745,-0.8522600764797862,0.16573322943082605,1.5623698824527659,0.46220813886858764,0.37293229719818516,1.0808279988136653,0.41168182048111845,-0.14901411590225838,-1.1271528042373045,-0.2188165687004382,-0.10415621828886246,0.08893536171045333,-0.36638721618462267,0.4296053780320642,-0.12015693891575659,-0.19519898528660615,0.7082988698909973,-0.047457899787624956,-0.06719131406833959,0.5741787830461853,-0.1567121905522667
1.0204334391177725,-0.6711302186272804,0.5890396071355236,-1.2252979593673652,0.46220813886858764,0.37293229719818516,-0.8036545530583893,1.6752810607891886,-0.14901411590225838,1.0949472605163781,-0.2188165687004382,1.316705971763038,2.2268118178482523,-0.36638721618462267,0.4296053780320642,-0.12015693891575659,-0.19519898528660615,-1.41183339760784,-0.047457899787624956,-0.06719131406833959,0.5741787830461853,-0.1567121905522667
1.0204334391177725,2.317512435939064,1.0534016738632532,0.2026848156508482,0.46220813886858764,0.37293229719818516,-0.8036545530583893,-1.6943169133656668,-0.14901411590225838,1.6684796162663185,-0.2188165687004382,-0.00042575415228714094,-1.0812988696654595,2.729352869932284,-2.327717601164117,-0.12015693891575659,-0.19519898528660615,0.7082988698909973,-0.047457899787624956,-0.06719131406833959,-1.74161781927,-0.1567121905522667
